medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
CCAED6144CED7AB12EC1DB12FCCB4016,E78DB37F18370FB4635D24A6E043E4C3,VTS,1,,2013-01-13 02:04:00,2013-01-13 02:15:00,1,660,2.30,-73.922256,40.706192,-73.916641,40.689087,11237,,02,11221,Bushwick,
385FC5F391764A5E2439617893CD939D,3267AD315671635F4F787B272B83291B,VTS,1,,2013-01-13 02:07:00,2013-01-13 02:11:00,1,240,.82,-73.975616,40.750481,-73.968124,40.757633,10017,Murray Hill,02,10022,Tudor City,
1D2F38C38954C49F63D6DBE7D6E2E037,12CC2E33DFDE16B8CF9CC2C212F4773B,VTS,1,,2013-01-13 03:46:00,2013-01-13 04:10:00,1,1440,7.26,-74.005081,40.741219,-73.932709,40.799686,10011,Fulton Houses,03,10035,East Harlem,
1C6C70CC78475DA41DF18E897863F4B0,683A9DA4536D134C52B96C8DCFDBF2C8,VTS,1,,2013-01-13 04:08:00,2013-01-13 04:13:00,1,300,.81,-73.991585,40.744991,-73.984688,40.739433,10001,Flatiron,04,10010,Rose Hill,
F700AD32528816EF3FAD90306C905115,C35137EA4BE5B1DE748503A1BCEFD26B,VTS,1,,2013-01-13 03:46:00,2013-01-13 04:11:00,5,1500,6.88,-73.942329,40.700878,-73.983833,40.744057,11206,Marcy Houses,03,10016,Rose Hill,
ED4EA6115BC10EF47DAE99860B9AA30F,104C4BB5F1E360ED49D67933858968B8,VTS,1,,2013-01-13 04:02:00,2013-01-13 04:11:00,5,540,3.03,-73.973351,40.747906,-73.946594,40.780716,10016,Tudor City,04,10128,Yorkville,
4391B0859D46FE47CF029FBA76382850,3D78D62921DAAF4B2C611B6E07642DA9,VTS,1,,2013-01-13 04:07:00,2013-01-13 04:11:00,1,240,1.01,-73.987122,40.729427,-73.979713,40.73494,10003,East Village,04,10010,Kips Bay,
7A786DEAECF59A0905379713DE18AB85,8697338D95F7B5F1F0F789E7164C0CCD,VTS,1,,2013-01-13 04:07:00,2013-01-13 04:12:00,1,300,.70,-73.988495,40.731392,-73.996216,40.737171,10003,East Village,04,10011,Flatiron,
4BE867BF3A95A129DC99FD048A5B2F6C,7EB4ADB170F6990F16A1ADC1806EC2AE,VTS,1,,2013-01-13 04:16:00,2013-01-13 04:22:00,1,360,2.28,-74.001259,40.731213,-73.979553,40.754356,10014,Greenwich Village,04,10017,Diamond District,
3D436CD3F76226A6F20C783FBB1C235A,C916B8E8A7F34D445AC7B9839A3F3493,VTS,1,,2013-01-13 03:48:00,2013-01-13 04:15:00,5,1620,13.43,-74.006409,40.744556,-73.853012,40.695843,10011,Fulton Houses,03,11421,Brooklyn Manor,
5E43DAC40742CE78569ACBAEC6F51F5F,43B84A68CFF8FF8B09B2E6545D22DD29,VTS,1,,2013-01-13 04:10:00,2013-01-13 04:16:00,1,360,1.34,-73.987015,40.725136,-73.99675,40.737183,10003,East Village,04,10011,Washington Square Village,
4018E4BAAF8421F30ADDC502F5BE67EA,666B4EA4DB196D242035CD8AA8CDC7F1,VTS,1,,2013-01-13 03:59:00,2013-01-13 04:14:00,1,900,6.32,-73.945282,40.725578,-74.016006,40.707355,11222,Greenpoint,03,10280,Battery Park City,
C4E86B0FA9012F6D08DE03E1B0526530,5AD408876FD99AFDF6F7927F1056F253,VTS,1,,2013-01-13 03:58:00,2013-01-13 04:13:00,1,900,4.70,-73.986694,40.747471,-73.930939,40.763924,10001,Koreatown,03,11106,Astoria,
90D83E0D0B4FF8DE2923C2977EF22C36,92153937578731DA2B1EC83D91E7FA3E,VTS,1,,2013-01-13 03:55:00,2013-01-13 04:15:00,1,1200,6.23,-74.007416,40.740974,-73.949211,40.781788,10014,Fulton Houses,03,10128,Yorkville,
A105D655494EF46AA81DE3463444D4B5,32CE49AC4B6F50D72684EB0B37A6E682,VTS,1,,2013-01-13 03:58:00,2013-01-13 04:14:00,1,960,5.00,-74.005402,40.738762,-73.950455,40.771198,10014,Fulton Houses,03,10075,Upper East Side,
798452AE1E4F97CE2B491F9590861FEA,265FF6B32DE8E5E8979E5957D4F098F0,VTS,1,,2013-01-13 04:03:00,2013-01-13 04:15:00,1,720,1.90,-74.005112,40.741238,-73.984039,40.725391,10011,Fulton Houses,04,10009,Loisaida,
734144E544344E735A783EC8F7679291,C479DD0821712179A29126EA0D8F7063,VTS,1,,2013-01-13 04:11:00,2013-01-13 04:14:00,6,180,.48,-73.989174,40.742939,-73.994843,40.744785,10001,Chelsea,04,10001,Chelsea,
1A052D0501F70E8A989BA6BF44A72880,5428D441EB23C859AF5AEA63B3BB6897,VTS,1,,2013-01-13 04:10:00,2013-01-13 04:15:00,5,300,.69,-73.970764,40.762413,-73.967598,40.768482,10022,Diamond District,04,10065,Upper East Side,
4DFEC1BC647AD443CD3AD7905F90F93D,77E8F4AB3FDFD8D95DE5EA283A81E3E9,VTS,1,,2013-01-13 03:48:00,2013-01-13 04:13:00,5,1500,6.08,-73.975723,40.748882,-73.880157,40.747875,10016,Tudor City,03,11373,Jackson Heights,
BC5E8A17ADA3C3448D2BC33710FCDD09,12BDFDDAA2A5DE76B0DF17B74AE5CFDA,VTS,1,,2013-01-13 04:10:00,2013-01-13 04:17:00,6,420,2.69,-73.9776,40.745514,-73.977943,40.712524,10016,Murray Hill,04,10002,Lower East Side,
4B20C5B8EBF5D6A4A14C928DF5AD99E9,1F2E0655092475176C722CB670DCC981,VTS,1,,2013-01-13 03:38:00,2013-01-13 04:15:00,2,2220,18.37,-73.989738,40.720211,-73.773506,40.751587,10002,Lower East Side,03,11364,Oakland Gardens,
C6FA4C46560460C05D0D81819484A5FD,7B66E4E6ACBA2ABE49DCAC933694F135,VTS,1,,2013-01-13 04:10:00,2013-01-13 04:18:00,5,480,1.67,-73.992035,40.763962,-73.990448,40.750885,10019,Clinton,04,10001,Koreatown,
AFBD97DE005C47CA8FD7A6F8159EA666,D38FCFAA778AB63F8C5264E54E7B7FA9,VTS,1,,2013-01-13 03:55:00,2013-01-13 04:15:00,1,1200,4.57,-73.982529,40.728771,-73.975868,40.678509,10009,East Village,03,11217,Park Slope,
455853347D3BB7FABDD1FE87016DE741,E9DC1ACEF4E8E1DF83CD5196FD296012,VTS,1,,2013-01-13 04:07:00,2013-01-13 04:14:00,6,420,1.26,-73.919754,40.743103,-73.900581,40.743942,11104,Sunnyside Gardens,04,11377,Woodside,
262638CAA3C4F28B6ECB9F4EFCF7BDAD,3EDEB59E6C776E40147B25C2CB5DE43B,VTS,1,,2013-01-13 03:35:00,2013-01-13 04:17:00,1,2520,7.73,-73.999084,40.734238,-73.924416,40.699001,10011,Washington Square Village,03,11221,Bushwick,
9B980097EE2FD6E015D69136D4CB9215,E3819EEF4E998F4B23629479570C9FC7,VTS,1,,2013-01-13 04:09:00,2013-01-13 04:19:00,1,600,2.05,-74.00415,40.742188,-73.978027,40.749027,10011,Fulton Houses,04,10016,Murray Hill,
A414BE9D16F60D56323D4C65BCF8914C,9D6C7F7F5E6E6376460BEB72791649C3,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:49:00,5,720,3.70,-74.005219,40.719387,-73.959045,40.716583,10013,Tribeca,04,11211,Williamsburg,
A4176F792866E3A5DD57BDB059D6FFCC,32C12341341F97AD6E247B3B544B1C5C,VTS,1,,2013-01-13 04:44:00,2013-01-13 04:52:00,4,480,2.68,-73.981186,40.750046,-73.95369,40.771942,10016,Murray Hill,04,10075,Upper East Side,
8CD6D2B1CD25C9CE1D30F74F7F26285A,4B4FC7F0FFA6E3599849FAFA8A18C7B4,VTS,1,,2013-01-13 04:45:00,2013-01-13 04:50:00,1,300,1.76,-74.012718,40.716125,-73.998726,40.730656,10007,Tribeca,04,10012,Washington Square Village,
