medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
61487CEF9292FF5349BD16EED14B8F92,9CA08B645D9F6784E79D6689A755D278,VTS,1,,2013-01-13 02:41:00,2013-01-13 02:47:00,2,360,2.25,-73.983414,40.765003,-73.974144,40.788746,10019,San Juan Hill,02,10024,Park West Village,
3B5DE86160F85AEF4554C3A50841C12F,DE116BDAB76059D1E0ADD9F61A1891B4,VTS,1,,2013-01-13 02:29:00,2013-01-13 02:46:00,1,1020,3.92,-73.974747,40.751076,-74.006531,40.737438,10017,Murray Hill,02,10014,Fulton Houses,
B320B4F60F77FC79378DB0C44C5AC480,375CD17E197F5674C99D32B685999F41,VTS,1,,2013-01-13 02:43:00,2013-01-13 02:47:00,2,240,.98,-73.988327,40.733677,-73.996269,40.732277,10003,East Village,02,10011,Washington Square Village,
9C1E78B6E73B1CFA1362256AAF186F92,6A3BCFC972AF67910D4DC3B4D7BA24FC,VTS,1,,2013-01-13 02:31:00,2013-01-13 02:47:00,1,960,5.20,-73.956993,40.673416,-73.96022,40.715206,11233,Crown Heights,02,11211,Williamsburg,
FE034A021CC88E63F59F5ADE48A424F9,E6CA8455605FB3AB7A5C164E56BE174A,VTS,1,,2013-01-13 02:42:00,2013-01-13 02:46:00,3,240,1.42,-73.958992,40.763779,-73.945953,40.781467,10065,Upper East Side,02,10128,Yorkville,
69D73BA00CDCA9A663285637F90E44C5,A58B17FA7DCB6116EB33BB8E50897FD2,VTS,1,,2013-01-13 02:30:00,2013-01-13 02:49:00,3,1140,6.35,-73.989876,40.735168,-73.921204,40.771816,10003,Flatiron,02,11102,Astoria,
6B943DA2BDA9D93BBE5D4874F5F4D951,1B30C3BB8B306C4A393C8E7045AE71B4,VTS,1,,2013-01-13 02:18:00,2013-01-13 02:49:00,1,1860,17.16,-73.992302,40.734493,-73.901505,40.909386,10003,Washington Square Village,02,10471,Riverdale,
B8AFF8A4101503C4111D861F4698A75C,38AD4EA2305C433947341C464EC103D6,VTS,1,,2013-01-13 09:20:00,2013-01-13 09:35:00,1,900,4.98,-73.991783,40.764843,-74.01799,40.705856,10019,Midtown West,09,10280,Battery Park City,
F4260D7DA00DD2C375CF33BF7958890E,A86E89B2EEB155BADF30CA3889EDB3E2,VTS,1,,2013-01-13 09:32:00,2013-01-13 09:39:00,1,420,1.36,-73.947769,40.804749,-73.963554,40.798317,10027,Harlem,09,10025,Park West Village,
DC2F8C6C3F9B6F465B6C1AA21038B140,A7C700771BC41B7002058C702E3ABB5D,VTS,1,,2013-01-13 09:35:00,2013-01-13 09:37:00,1,120,1.26,-73.990051,40.700726,-73.98674,40.733955,NY 11201,DUMBO,09,10003,East Village,
